Timestamp,Roll,Roll_PID,Pitch,Pitch_PID,Motor_FL,Motor_FR,Motor_RL,Motor_RR,ROLL_P,ROLL_I,ROLL_D
23:05.6,90,0,0.00-0.29,25.91,0.04,-3.28,661,609,668,616,
23:05.6,90,0,0.00-0.29,25.86,0.04,-3.27,661,609,668,616,
23:05.6,90,0,0.00-0.29,25.82,0.04,-3.26,661,609,668,616,
23:05.6,90,0,0.00-0.29,25.79,0.04,-3.29,661,609,668,616,
23:05.6,90,0,0.00-0.29,25.78,0.04,-3.32,661,609,668,616,
23:05.6,90,0,0.00-0.29,25.8,0.04,-3.33,661,609,668,616,
23:05.6,90,0,0.00-0.29,25.83,0.04,-3.35,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.88,0.04,-3.37,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.91,0.04,-3.38,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.93,0.04,-3.43,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.93,0.04,-3.5,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.93,0.04,-3.56,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.91,0.04,-3.59,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.9,0.04,-3.62,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.9,0.04,-3.6,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.9,0.04,-3.57,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.85,0.04,-3.52,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.82,0.04,-3.5,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.76,0.04,-3.48,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.71,0.04,-3.45,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.67,0.04,-3.43,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.66,0.04,-3.39,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.66,0.04,-3.37,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.66,0.04,-3.37,661,609,668,616,
23:05.7,90,0,0.00-0.29,25.66,0.04,-3.39,661,609,668,616,
23:05.7,90,0,0.00-0.28,25.63,0.04,-3.42,661,609,668,616,
23:05.7,90,0,0.00-0.28,25.56,0.04,-3.49,661,609,668,616,
23:05.8,90,0,0.00-0.28,25.53,0.04,-3.53,661,609,668,616,
23:05.8,90,0,0.00-0.28,25.51,0.04,-3.53,660,609,668,617,
23:05.8,90,0,0.00-0.28,31.17,0.04,-4.32,665,603,674,612,
23:05.8,110,0,0.00-0.28,31.18,0.04,-4.31,665,603,674,612,
23:05.8,110,0,0.00-0.28,31.17,0.04,-4.29,665,603,674,612,
23:05.8,110,0,0.00-0.28,31.17,0.04,-4.28,665,603,674,612,
23:05.8,110,0,0.00-0.28,31.13,0.04,-4.27,665,603,674,612,
23:05.8,110,0,0.00-0.28,31.12,0.04,-4.22,665,603,674,612,
23:05.8,110,0,0.00-0.28,31.16,0.04,-4.16,666,603,674,611,
23:05.8,110,0,0.00-0.28,31.22,0.04,-4.11,666,603,674,611,
23:05.8,110,0,0.00-0.28,31.25,0.04,-4.06,666,603,674,611,
23:05.8,110,0,0.00-0.28,31.26,0.04,-4.06,666,603,674,611,
23:05.8,110,0,0.00-0.28,31.24,0.04,-4.07,666,603,674,611,
23:05.8,110,0,0.00-0.28,31.25,0.04,-4.11,666,603,674,611,
23:05.8,110,0,0.00-0.28,31.25,0.04,-4.13,666,603,674,611,
23:05.8,110,0,0.00-0.28,31.26,0.04,-4.15,666,603,674,611,
23:05.8,110,0,0.00-0.28,31.27,0.04,-4.16,666,603,674,611,
23:05.8,110,0,0.00-0.28,31.28,0.04,-4.16,666,603,674,611,
23:05.8,110,0,0.00-0.28,31.25,0.04,-4.19,666,603,674,611,
23:05.8,110,0,0.00-0.28,31.21,0.04,-4.26,665,603,674,612,
23:05.9,110,0,0.00-0.28,31.17,0.04,-4.28,665,603,674,612,
23:05.9,110,0,0.00-0.28,31.16,0.04,-4.29,665,603,674,612,
23:05.9,110,0,0.00-0.28,31.13,0.04,-4.31,665,603,674,612,
23:05.9,110,0,0.00-0.28,31.16,0.04,-4.36,665,603,674,612,
23:05.9,110,0,0.00-0.28,31.21,0.04,-4.37,665,603,674,612,
23:05.9,110,0,0.00-0.28,31.22,0.04,-4.4,665,603,674,612,
23:05.9,110,0,0.00-0.28,31.24,0.04,-4.41,665,603,674,612,
23:05.9,110,0,0.00-0.28,31.22,0.04,-4.4,665,603,674,612,
23:05.9,110,0,0.00-0.28,31.27,0.04,-4.36,665,603,674,612,
23:05.9,110,0,0.00-0.28,31.29,0.04,-4.3,665,603,674,612,
23:05.9,110,0,0.00-0.28,31.29,0.04,-4.25,666,603,674,611,
23:05.9,110,0,0.00-0.28,31.27,0.04,-4.21,666,603,674,611,
23:05.9,110,0,0.00-0.28,31.22,0.04,-4.17,666,603,674,611,
23:05.9,110,0,0.00-0.28,31.16,0.04,-4.13,666,603,674,611,
23:05.9,110,0,0.00-0.28,31.1,0.04,-4.07,666,603,674,611,
23:05.9,110,0,0.00-0.28,31.05,0.04,-4.01,666,603,674,611,
23:05.9,110,0,0.00-0.28,31.04,0.04,-4,666,603,674,611,
23:05.9,110,0,0.00-0.28,31.06,0.04,-3.99,666,603,674,611,
23:05.9,110,0,0.00-0.28,31.12,0.04,-4.04,666,603,674,611,
23:05.9,110,0,0.00-0.28,31.16,0.04,-4.12,666,603,674,611,
23:06.0,110,0,0.00-0.28,31.19,0.04,-4.2,665,603,674,612,
23:06.0,110,0,0.00-0.28,31.17,0.04,-4.29,665,603,674,612,
23:06.0,110,0,0.00-0.28,31.15,0.04,-4.37,665,603,674,612,
23:06.0,110,0,0.00-0.28,31.11,0.04,-4.46,665,603,674,612,
23:06.0,110,0,0.00-0.28,31.1,0.04,-4.53,665,603,674,612,
23:06.0,110,0,0.00-0.28,31.09,0.04,-4.58,665,603,674,612,
23:06.0,110,0,0.00-0.28,31.07,0.04,-4.6,665,603,674,612,
23:06.0,110,0,0.00-0.28,31.03,0.04,-4.6,665,603,674,612,
23:06.0,110,0,0.00-0.28,31.02,0.04,-4.58,665,603,674,612,
23:06.0,110,0,0.00-0.28,30.99,0.04,-4.53,665,603,674,612,
23:06.0,110,0,0.00-0.28,30.93,0.04,-4.47,665,603,674,612,
23:06.0,110,0,0.00-0.28,30.92,0.04,-4.43,665,603,674,612,
23:06.0,110,0,0.00-0.28,30.92,0.04,-4.36,665,603,674,612,
23:06.0,110,0,0.00-0.28,30.9,0.04,-4.28,665,603,674,612,
23:06.0,110,0,0.00-0.28,30.93,0.04,-4.21,665,603,674,612,
23:06.0,110,0,0.00-0.28,30.95,0.04,-4.19,665,603,674,612,
23:06.0,110,0,0.00-0.28,30.97,0.04,-4.22,665,603,674,612,
23:06.0,110,0,0.00-0.28,30.96,0.04,-4.27,665,603,674,612,
23:06.0,110,0,0.00-0.28,30.96,0.04,-4.31,665,603,674,612,
23:06.0,110,0,0.00-0.28,30.97,0.04,-4.33,665,603,674,612,
23:06.1,110,0,0.00-0.28,30.96,0.04,-4.35,665,603,674,612,
23:06.1,110,0,0.00-0.28,30.95,0.04,-4.35,665,603,674,612,
23:06.1,110,0,0.00-0.28,30.94,0.04,-4.37,665,603,674,612,
23:06.1,110,0,0.00-0.28,30.92,0.04,-4.41,665,603,674,612,
23:06.1,110,0,0.00-0.28,30.89,0.04,-4.44,665,603,674,612,
23:06.1,110,0,0.00-0.28,30.9,0.04,-4.44,665,603,674,612,
23:06.1,110,0,0.00-0.28,30.89,0.04,-4.44,665,603,674,612,
23:06.1,110,0,0.00-0.28,30.91,0.04,-4.41,665,603,674,612,
23:06.1,110,0,0.00-0.28,30.92,0.04,-4.37,665,603,674,612,
23:06.1,110,0,0.00-0.28,30.94,0.04,-4.34,665,603,674,612,
23:06.1,110,0,0.00-0.28,30.91,0.04,-4.33,665,603,674,612,
23:06.1,110,0,0.00-0.28,30.88,0.04,-4.3,665,603,674,612,
23:06.1,110,0,0.00-0.28,30.87,0.04,-4.23,665,603,674,612,
23:06.1,110,0,0.00-0.28,30.83,0.04,-4.16,665,604,673,612,
23:06.1,110,0,0.00-0.28,30.78,0.04,-4.13,665,604,673,612,
23:06.1,110,0,0.00-0.28,30.74,0.04,-4.11,665,604,673,612,
23:06.1,110,0,0.00-0.28,30.72,0.04,-4.12,665,604,673,612,
23:06.1,110,0,0.00-0.28,30.72,0.04,-4.12,665,604,673,612,
23:06.1,110,0,0.00-0.28,36.35,0.04,-4.88,670,597,680,607,
23:06.1,130,0,0.00-0.28,36.37,0.04,-4.86,670,597,680,607,
23:06.2,130,0,0.00-0.28,36.46,0.04,-4.85,670,597,680,607,
23:06.2,130,0,0.00-0.28,36.54,0.04,-4.92,670,597,680,607,
23:06.2,130,0,0.00-0.28,36.61,0.04,-5,670,597,680,607,
23:06.2,130,0,0.00-0.28,36.61,0.04,-5.12,670,597,680,607,
23:06.2,130,0,0.00-0.28,36.6,0.04,-5.22,670,597,680,607,
23:06.2,130,0,0.00-0.28,36.6,0.04,-5.34,670,597,680,607,
23:06.2,130,0,0.00-0.28,36.58,0.04,-5.43,670,596,681,607,
23:06.2,130,0,0.00-0.28,36.61,0.04,-5.52,670,596,681,607,
23:06.2,130,0,0.00-0.28,36.6,0.04,-5.6,670,596,681,607,
23:06.2,130,0,0.00-0.28,36.58,0.04,-5.67,669,596,681,608,
23:06.2,130,0,0.00-0.28,36.56,0.04,-5.73,669,596,681,608,
23:06.2,130,0,0.00-0.28,36.49,0.04,-5.74,669,596,681,608,
23:06.2,130,0,0.00-0.28,36.44,0.04,-5.73,669,596,681,608,
23:06.2,130,0,0.00-0.28,36.43,0.04,-5.68,669,596,681,608,
23:06.2,130,0,0.00-0.28,36.44,0.04,-5.61,669,596,681,608,
23:06.2,130,0,0.00-0.28,36.45,0.04,-5.5,669,597,680,608,
23:06.2,130,0,0.00-0.28,36.45,0.04,-5.4,670,597,680,607,
23:06.2,130,0,0.00-0.28,36.45,0.04,-5.27,670,597,680,607,
23:06.2,130,0,0.00-0.28,36.48,0.04,-5.18,670,597,680,607,
23:06.2,130,0,0.00-0.28,36.47,0.04,-5.08,670,597,680,607,
23:06.3,130,0,0.00-0.28,36.45,0.04,-5,670,597,680,607,
23:06.3,130,0,0.00-0.28,36.43,0.04,-4.98,670,597,680,607,
23:06.3,130,0,0.00-0.28,36.41,0.04,-4.96,670,597,680,607,
23:06.3,130,0,0.00-0.28,36.4,0.04,-5,670,597,680,607,
23:06.3,130,0,0.00-0.28,36.42,0.04,-5.04,670,597,680,607,
23:06.3,130,0,0.00-0.28,36.44,0.04,-5.1,670,597,680,607,
23:06.3,130,0,0.00-0.28,36.44,0.04,-5.18,670,597,680,607,
23:06.3,130,0,0.00-0.28,36.42,0.04,-5.3,670,597,680,607,
23:06.3,130,0,0.00-0.28,36.39,0.04,-5.41,669,597,680,608,
23:06.3,130,0,0.00-0.28,36.38,0.04,-5.45,669,597,680,608,
23:06.3,130,0,0.00-0.28,36.35,0.04,-5.44,669,597,680,608,
23:06.3,130,0,0.00-0.28,36.3,0.04,-5.42,669,597,680,608,
23:06.3,130,0,0.00-0.28,36.26,0.04,-5.36,669,597,680,608,
23:06.3,130,0,0.00-0.28,36.27,0.04,-5.31,669,597,680,608,
23:06.3,130,0,0.00-0.28,36.26,0.04,-5.26,669,597,680,608,
23:06.3,130,0,0.00-0.28,36.26,0.04,-5.26,669,597,680,608,
23:06.3,130,0,0.00-0.28,36.27,0.04,-5.25,670,597,680,607,
23:06.3,130,0,0.00-0.28,36.31,0.04,-5.25,670,597,680,607,
23:06.3,130,0,0.00-0.28,36.37,0.04,-5.25,670,597,680,607,
23:06.3,130,0,0.00-0.28,36.38,0.04,-5.27,670,597,680,607,
23:06.4,130,0,0.00-0.28,36.47,0.04,-5.32,670,597,680,607,
23:06.4,130,0,0.00-0.28,36.49,0.04,-5.37,670,597,680,607,
23:06.4,130,0,0.00-0.28,36.47,0.04,-5.42,670,597,680,607,
23:06.4,130,0,0.00-0.28,36.48,0.04,-5.47,670,597,680,607,
23:06.4,130,0,0.00-0.28,36.47,0.04,-5.53,669,597,680,608,
23:06.4,130,0,0.00-0.28,36.49,0.04,-5.56,669,596,681,608,
23:06.4,130,0,0.00-0.28,36.48,0.04,-5.56,669,596,681,608,
23:06.4,130,0,0.00-0.28,36.46,0.04,-5.52,669,597,680,608,
23:06.4,130,0,0.00-0.28,36.45,0.04,-5.47,669,597,680,608,
23:06.4,130,0,0.00-0.28,36.44,0.04,-5.41,670,597,680,607,
23:06.4,130,0,0.00-0.28,36.5,0.04,-5.37,670,597,680,607,
23:06.4,130,0,0.00-0.28,36.5,0.04,-5.32,670,597,680,607,
23:06.4,130,0,0.00-0.28,36.47,0.04,-5.27,670,597,680,607,
23:06.4,130,0,0.00-0.28,36.48,0.04,-5.28,670,597,680,607,
23:06.4,130,0,0.00-0.28,36.45,0.04,-5.3,670,597,680,607,
23:06.4,130,0,0.00-0.28,36.46,0.04,-5.32,670,597,680,607,
23:06.4,130,0,0.00-0.28,36.42,0.04,-5.32,670,597,680,607,
23:06.4,130,0,0.00-0.28,36.41,0.04,-5.31,670,597,680,607,
23:06.4,130,0,0.00-0.28,36.41,0.04,-5.25,670,597,680,607,
23:06.4,130,0,0.00-0.28,36.39,0.04,-5.16,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.37,0.04,-5.1,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.37,0.04,-5.04,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.37,0.04,-4.99,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.38,0.04,-4.98,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.39,0.04,-4.95,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.4,0.04,-4.93,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.39,0.04,-4.93,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.35,0.04,-4.99,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.32,0.04,-5.04,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.3,0.04,-5.08,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.3,0.04,-5.13,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.32,0.04,-5.16,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.31,0.04,-5.2,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.33,0.04,-5.2,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.31,0.04,-5.21,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.29,0.04,-5.17,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.25,0.04,-5.13,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.21,0.04,-5.09,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.18,0.04,-5,670,597,680,607,
23:06.5,130,0,0.00-0.28,36.17,0.04,-4.95,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.18,0.04,-4.86,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.19,0.04,-4.81,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.22,0.04,-4.81,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.2,0.04,-4.84,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.2,0.04,-4.87,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.22,0.04,-4.9,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.24,0.04,-4.95,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.26,0.04,-4.99,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.29,0.04,-5.04,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.32,0.04,-5.08,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.32,0.04,-5.12,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.32,0.04,-5.17,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.3,0.04,-5.24,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.29,0.04,-5.22,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.26,0.04,-5.22,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.23,0.04,-5.22,670,597,680,607,
23:06.6,130,0,0.00-0.28,36.2,0.04,-5.23,669,597,680,608,
23:06.6,130,0,0.00-0.28,36.14,0.04,-5.23,669,597,680,608,
23:06.6,130,0,0.00-0.28,36.06,0.04,-5.21,669,597,680,608,
23:06.6,130,0,0.00-0.28,36,0.04,-5.19,669,597,680,608,
23:06.7,130,0,0.00-0.28,35.97,0.04,-5.14,669,597,680,608,
23:06.7,130,0,0.00-0.28,36.01,0.04,-5.12,669,597,680,608,
23:06.7,130,0,0.00-0.28,36.04,0.04,-5.1,669,597,680,608,
23:06.7,130,0,0.00-0.28,36.11,0.04,-5.11,669,597,680,608,
23:06.7,130,0,0.00-0.28,36.14,0.04,-5.11,670,597,680,607,
23:06.7,130,0,0.00-0.28,36.19,0.04,-5.12,670,597,680,607,
23:06.7,130,0,0.00-0.28,36.16,0.04,-5.14,670,597,680,607,
23:06.7,130,0,0.00-0.28,36.18,0.04,-5.16,670,597,680,607,
23:06.7,130,0,0.00-0.28,36.17,0.04,-5.19,669,597,680,608,
23:06.7,130,0,0.00-0.28,36.15,0.04,-5.23,669,597,680,608,
23:06.7,130,0,0.00-0.28,36.13,0.04,-5.23,669,597,680,608,
23:06.7,130,0,0.00-0.28,36.14,0.04,-5.27,669,597,680,608,
23:06.7,130,0,0.00-0.28,36.14,0.04,-5.27,669,597,680,608,
23:06.7,130,0,0.00-0.28,36.09,0.04,-5.27,669,597,680,608,
23:06.7,130,0,0.00-0.28,36.03,0.04,-5.25,669,597,680,608,
23:06.7,130,0,0.00-0.28,36,0.04,-5.24,669,597,680,608,
23:06.7,130,0,0.00-0.28,35.97,0.04,-5.2,669,597,680,608,
23:06.7,130,0,0.00-0.28,35.93,0.04,-5.17,669,597,680,608,
23:06.7,130,0,0.00-0.28,35.9,0.04,-5.09,669,598,679,608,
23:06.7,130,0,0.00-0.28,35.95,0.04,-5.02,669,598,679,608,
23:06.8,130,0,0.00-0.28,35.97,0.04,-4.92,670,598,679,607,
23:06.8,130,0,0.00-0.28,35.98,0.04,-4.9,670,598,679,607,
23:06.8,130,0,0.00-0.28,35.98,0.04,-4.87,670,598,679,607,
23:06.8,130,0,0.00-0.28,35.95,0.04,-4.91,670,598,679,607,
23:06.8,130,0,0.00-0.28,35.97,0.04,-4.96,670,598,679,607,
23:06.8,130,0,0.00-0.28,36.01,0.04,-5.04,669,597,680,608,
23:06.8,130,0,0.00-0.28,36.1,0.04,-5.08,670,597,680,607,
23:06.8,130,0,0.00-0.28,36.2,0.04,-5.1,670,597,680,607,
23:06.8,130,0,0.00-0.28,36.3,0.04,-5.19,670,597,680,607,
23:06.8,130,0,0.00-0.28,36.37,0.04,-5.28,670,597,680,607,
23:06.8,130,0,0.00-0.28,36.38,0.04,-5.38,669,597,680,608,
23:06.8,130,0,0.00-0.28,36.35,0.04,-5.5,669,597,680,608,
23:06.8,130,0,0.00-0.28,36.32,0.04,-5.59,669,597,680,608,
23:06.8,130,0,0.00-0.28,36.24,0.04,-5.68,669,597,680,608,
23:06.8,130,0,0.00-0.28,36.19,0.04,-5.73,669,597,680,608,
23:06.8,130,0,0.00-0.28,36.12,0.04,-5.76,669,597,680,608,
23:06.8,130,0,0.00-0.28,36.09,0.04,-5.78,669,597,680,608,
23:06.8,130,0,0.00-0.28,36.08,0.04,-5.73,669,597,680,608,
23:06.8,130,0,0.00-0.28,36.08,0.04,-5.66,669,597,680,608,
23:06.8,130,0,0.00-0.28,36.08,0.04,-5.54,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.09,0.04,-5.44,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.1,0.04,-5.38,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.07,0.04,-5.35,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.05,0.04,-5.31,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.02,0.04,-5.26,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.01,0.04,-5.26,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.02,0.04,-5.25,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.04,0.04,-5.26,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.07,0.04,-5.3,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.15,0.04,-5.33,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.22,0.04,-5.37,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.24,0.04,-5.39,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.27,0.04,-5.42,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.27,0.04,-5.45,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.24,0.04,-5.51,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.22,0.04,-5.55,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.16,0.04,-5.55,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.12,0.04,-5.5,669,597,680,608,
23:06.9,130,0,0.00-0.28,36.06,0.04,-5.42,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.01,0.04,-5.39,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.01,0.04,-5.35,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.03,0.04,-5.32,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.04,0.04,-5.31,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.09,0.04,-5.32,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.15,0.04,-5.32,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.18,0.04,-5.36,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.21,0.04,-5.43,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.22,0.04,-5.48,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.2,0.04,-5.5,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.17,0.04,-5.5,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.2,0.04,-5.47,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.22,0.04,-5.44,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.24,0.04,-5.47,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.21,0.04,-5.5,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.16,0.04,-5.52,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.12,0.04,-5.54,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.1,0.04,-5.54,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.07,0.04,-5.5,669,597,680,608,
23:07.0,130,0,0.00-0.28,36.04,0.04,-5.44,669,597,680,608,
23:07.1,130,0,0.00-0.28,36.01,0.04,-5.38,669,597,680,608,
23:07.1,130,0,0.00-0.28,35.98,0.04,-5.39,669,597,680,608,
23:07.1,130,0,0.00-0.28,35.96,0.04,-5.39,669,597,680,608,
23:07.1,130,0,0.00-0.28,35.93,0.04,-5.4,669,597,680,608,
23:07.1,130,0,0.00-0.28,35.94,0.04,-5.41,669,597,680,608,
23:07.1,130,0,0.00-0.28,35.98,0.04,-5.42,669,597,680,608,
23:07.1,130,0,0.00-0.28,35.97,0.04,-5.43,669,597,680,608,
23:07.1,130,0,0.00-0.28,35.98,0.04,-5.45,669,597,680,608,
23:07.1,130,0,0.00-0.28,36.05,0.04,-5.49,669,597,680,608,
23:07.1,130,0,0.00-0.28,36.07,0.04,-5.49,669,597,680,608,
23:07.1,130,0,0.00-0.28,36.12,0.04,-5.51,669,597,680,608,
23:07.1,130,0,0.00-0.28,36.15,0.04,-5.55,669,597,680,608,
23:07.1,130,0,0.00-0.28,36.18,0.04,-5.58,669,597,680,608,
23:07.1,130,0,0.00-0.28,36.2,0.04,-5.61,669,597,680,608,
23:07.1,130,0,0.00-0.28,36.19,0.04,-5.65,669,597,680,608,
23:07.1,130,0,0.00-0.28,36.22,0.04,-5.66,669,597,680,608,
23:07.1,130,0,0.00-0.28,36.21,0.04,-5.64,669,597,680,608,
23:07.1,130,0,0.00-0.28,36.19,0.04,-5.65,669,597,680,608,
23:07.1,130,0,0.00-0.28,36.11,0.04,-5.65,669,597,680,608,
23:07.1,130,0,0.00-0.28,36.05,0.04,-5.64,669,597,680,608,
23:07.2,130,0,0.00-0.28,36,0.04,-5.65,669,597,680,608,
23:07.2,130,0,0.00-0.28,35.96,0.04,-5.68,669,597,680,608,
23:07.2,130,0,0.00-0.28,35.96,0.04,-5.72,669,597,680,608,
23:07.2,130,0,0.00-0.28,35.98,0.04,-5.77,669,597,680,608,
23:07.2,130,0,0.00-0.28,36.03,0.04,-5.77,669,597,680,608,
23:07.2,130,0,0.00-0.28,36.09,0.04,-5.78,669,597,680,608,
23:07.2,130,0,0.00-0.28,36.14,0.04,-5.8,669,597,680,608,
23:07.2,130,0,0.00-0.28,36.15,0.04,-5.81,669,597,680,608,
23:07.2,130,0,0.00-0.28,36.12,0.04,-5.76,669,597,680,608,
23:07.2,130,0,0.00-0.28,36.06,0.04,-5.76,669,597,680,608,
23:07.2,130,0,0.00-0.28,36.01,0.04,-5.8,669,597,680,608,
23:07.2,130,0,0.00-0.28,35.96,0.04,-5.8,669,597,680,608,
23:07.2,130,0,0.00-0.28,35.95,0.04,-5.8,669,597,680,608,
23:07.2,130,0,0.00-0.28,35.95,0.04,-5.76,669,597,680,608,
23:07.2,130,0,0.00-0.28,35.96,0.04,-5.73,669,597,680,608,
23:07.2,130,0,0.00-0.28,35.97,0.04,-5.72,669,597,680,608,
23:07.2,130,0,0.00-0.28,35.96,0.04,-5.75,669,597,680,608,
23:07.2,130,0,0.00-0.28,35.98,0.04,-5.82,669,597,680,608,
23:07.2,130,0,0.00-0.28,36.01,0.05,-5.9,669,597,680,608,
23:07.2,130,0,0.00-0.28,36.04,0.05,-6,669,596,681,608,
23:07.3,130,0,0.00-0.28,36.08,0.05,-6.04,669,596,681,608,
23:07.3,130,0,0.00-0.28,36.14,0.05,-6.03,669,596,681,608,
23:07.3,130,0,0.00-0.28,36.19,0.05,-6.02,669,596,681,608,
23:07.3,130,0,0.00-0.28,36.17,0.05,-6.06,669,596,681,608,
23:07.3,130,0,0.00-0.28,36.1,0.05,-6.1,669,596,681,608,
23:07.3,130,0,0.00-0.28,35.99,0.05,-6.09,668,596,681,609,
23:07.3,130,0,0.00-0.28,35.91,0.05,-6.08,668,597,680,609,
23:07.3,130,0,0.00-0.28,35.86,0.05,-6.03,668,597,680,609,
23:07.3,130,0,0.00-0.28,35.82,0.05,-5.99,668,597,680,609,
23:07.3,130,0,0.00-0.28,35.83,0.05,-5.89,668,597,680,609,
23:07.3,130,0,0.00-0.28,35.84,0.04,-5.84,669,597,680,608,
23:07.3,130,0,0.00-0.28,35.82,0.04,-5.78,669,597,680,608,
23:07.3,130,0,0.00-0.28,35.8,0.04,-5.73,669,597,680,608,
23:07.3,130,0,0.00-0.27,35.75,0.04,-5.7,669,597,680,608,
23:07.3,130,0,0.00-0.27,35.72,0.04,-5.67,669,597,680,608,
23:07.3,130,0,0.00-0.27,35.7,0.04,-5.66,669,597,680,608,
23:07.3,130,0,0.00-0.27,35.71,0.04,-5.65,669,597,680,608,
23:07.3,130,0,0.00-0.28,35.76,0.04,-5.61,669,597,680,608,
23:07.3,130,0,0.00-0.28,35.83,0.04,-5.56,669,597,680,608,
23:07.3,130,0,0.00-0.28,35.91,0.04,-5.5,669,597,680,608,
23:07.4,130,0,0.00-0.28,36.01,0.04,-5.45,669,597,680,608,
23:07.4,130,0,0.00-0.28,36.03,0.04,-5.44,669,597,680,608,
